id,smiles
ord-c6fc4315d5cf4056955357bc70d56f7e_0,COc1ccc(N2CCN(C(=O)COCc3ccccc3)C(Cc3ccccc3)C2)cc1OC1CCCC1
ord-f9b0cb66bc0844dfa951af1e56ddbc70_0,CC1(C)OB(c2cnn3cccnc23)OC1(C)C
ord-7ed4a799d09b474498726b654226bf4a_0,Fc1ccccc1[C@]12CO[C@H](C(F)(F)F)[C@H]1CON2
ord-59238b8b1a8a4eb196186884b4b7af87_0,Cc1c(N2CCNCC2=O)nc2cc(F)cc(F)c2c1Cl
ord-8b7ef2cb98ca481d8da1f123910fdbd1_0,C=CCCCCC(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)CCC=C)C(=O)CCl
ord-64fbd85755044a2a8f8f1ee7a0e71b5b_0,C=CCN(CC)C(=O)c1cc(OCC)cc(C(=O)OC)c1
ord-dfc322f536364e8e94ca60ea2779b221_0,COc1ccc(C2CCCc3cc(O[Si](C)(C)C(C)(C)C)ccc3C2)c(CCN)c1
ord-a59b963afe694973b7f09b82969dac04_0,CC1(C)CNCCN1c1ccc(Cl)cc1
ord-2bdfdb3eae8b4779b74bb31b91b87bf0_0,C=Cc1ccc2c(c1)NC(=O)CS2
ord-9fda56fd4b964807b9a32df9f5dfe2c2_0,CC1(C)CN(Cc2ccc(F)cc2)C(=O)C(O)O1
ord-ff56600c22fc430388afbcb9e9b9fb4f_0,Cc1nc(-c2ccccc2)nc(-c2ccccc2Cl)c1C(=O)O
ord-8ad97c5c976c4abcb353f5aa0e4627b9_0,CC(=O)NC1=C2C=C[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)C=CC1=O
ord-ba24d7290cac46b98115ea0d1fbd7bc7_0,Cc1ncc(-c2nc(Nc3ccc(N4CC(N=[N+]=[N-])C4)cc3)ncc2F)n1C(C)C
ord-a8e65514e1414b18996a85232f871e97_0,ClCc1coc(-c2ccc(Br)cc2)n1
ord-4c96a4ddcf274c1bae86a93af7df825f_1,NC(Cc1cnc[nH]1)(C(=O)Cl)C(F)F
ord-6d730b6b28d14afa8adefd408a0d659e_1,CS(=O)(=O)OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
ord-96fe71b587a14fb5aa223c477147654c_0,COc1cccc(NC2(C(N)=O)CCN(Cc3ccccc3)CC2)c1
ord-c0c46e71ebfd47f898bd056cd121923d_0,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cccc2C(C)C)c(-c2cccc(OCCCOCc3ccccc3)c2)c2cccnc21
ord-6aeac616ca6f45f3b54c334f677dc3ee_0,Fc1cccc(-c2ccc(C(F)(F)F)cc2)n1
ord-8084361cde634a0091169c7baa442084_0,CC(=O)OC[C@@H](COC(N)=O)c1ccc(Cl)cc1Cl
ord-d8bd8110d26c4322a5ace8553cce03fd_0,CCc1cc(Cl)c(S(C)(=O)=O)cc1C(=O)OC
ord-ed73cb74f4f64592b7d42a4b31c17767_0,C=CCCCC(c1ccccc1)(c1ccccc1)C(O)CC
ord-7509bb59575f4329b264935fe8dafe74_0,CON=CC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)C(NC(=O)Cc3cccs3)[C@H]2S[C@@H]1C
ord-290a4a83415742d8a42219eb82c4d0aa_0,O=C(O)Cc1ccc(OCc2ccc3ccccc3n2)c(F)c1
ord-cb240e2b7a92465f9bbc0a606540974a_0,CC(=O)Nc1cc(C)c(C(=O)CBr)c(C)c1
ord-13535f81735b401fa3e417cffdcf9e5e_0,Cc1cc(Oc2ccc(Oc3ccccc3)cc2)cc(C)c1-c1csc(N)n1
ord-36cf9a2aaa844b958659f0ec74cb858b_0,N#Cc1ccc2ccc(N3CCNCC3=O)cc2c1
ord-f9f03b59bcb649968164928e550087bc_0,COc1ccc(CN(c2nccs2)S(=O)(=O)c2ccc3c(-c4ccccc4C(N)=O)ncc(F)c3c2)c(OC)c1
ord-6be846c96e5849339538a1c9f9fee22a_0,C=C(C)CN(C(=O)OC(C)(C)C)c1cc(Cl)nnc1Cl
ord-3d8220d9e30b437e92e14bf1b7543b1b_1,COC[C@H]1CN[C@H](C)CN1CC(=O)N1CC(C)(C)c2ccc(C#N)cc21
ord-7eda530fe86c4e04a186318f92b0d3c9_0,Cc1cc(Cl)nc(-c2n[nH]c(=O)[nH]2)c1
ord-0dbdb680285d427a91d2b4f847eb3577_0,C=C(C(=O)O)N(C)S(=O)(=O)c1ccc(Cl)cc1
ord-4071b0de7f5d442fb1e9e609e9cc3ae5_1,[N-]=[N+]=Nc1ccc(COC(=O)NCCCC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1
ord-97ccda6119dc46468bef70c46914c9fd_0,CS(=O)c1ccc([C@H]2OC(C)(C)N(C(=O)OC(C)(C)C)[C@H]2CF)cc1
ord-2981111f8a274cceb9126d7437312c8e_0,CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C(F)F)N1
ord-bd6e49c1353c44478dca4fbd355cdc2d_1,CC(=O)NC1CC=CCC1c1ccc(OCc2ccccc2)cc1-c1cccc(F)c1
ord-f5cc180b025a4f54a9ab50ad9b637699_1,CC(C)(C)NS(=O)(=O)c1ccc(C=O)cc1
ord-be4289f81f2949e7b3ba69808dda4fc4_4,C[C@H]1CNC[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12
ord-9833882bd0e24854bf7d613a57eb1d0c_4,CC(=O)OC1CCc2c1ncc(N)c2N1C[C@H](C2CC2)[C@@H](OC(C)=O)[C@H](NC(=O)OC(C)(C)C)C1
ord-fc66944b5a31497d8e811ec208772c6f_3,N#Cc1c(F)ccc(N)c1F
ord-7f77eec0f8384386972218131f03ae38_1,Cc1ccc2cc(B3OC(C)(C)C(C)(C)O3)[nH]c2c1
ord-dbff7eff8df543308352e265bce7b8e6_0,C=Cc1csc(C#N)c1C
ord-54587d0a04e94856ae4a725733cffb33_0,O=[N+]([O-])c1ccc(-n2cnnn2)nc1
ord-b934a68518ec438793aa799a8fc314ad_0,CC(C)(C)OC(=O)NC1CCC(Nc2ncnc3sc4c(c23)[C@@H](CC=O)CC4)CC1
ord-6b68926e36c7481e8d6bb6e6e30e4888_0,C=Cc1ccc2c(c1)CCc1c-2noc1-c1ccc(OC(C)C)c(C#N)c1
ord-d6f16d7ec5e04a3ea1d8c540fab4b51d_6,O=C(O)C/C=C/Cc1ccccc1
ord-d2b38bcf1cf84fdc9e99a7c1980518bb_0,COc1ccc(Nc2nc(Cl)nc(NC3NC(=O)N(C)C3=O)n2)cc1
ord-1f4114dac4c143089fa013f871b762a8_2,CCCn1c(N)c(N)c(=O)n(C2CC2)c1=O
ord-d1b66728160f42058eeb8658e50a803b_0,FC(F)(F)c1cc(Cl)cc(Cl)n1
ord-1f248b8047cf474ba9d3d65866d9ad28_0,CC(C)Oc1cccc(C#N)c1
ord-a79209b2eeb1430fa1befcb7943b2eba_0,O=C(O)c1noc(-c2ccc(C(F)(F)F)cc2)c1Cl
ord-49368018284b4b9cb990cb9d58873ee5_2,Cc1noc(-c2ccc(Br)cc2)c1C(=O)CO[C@H](C)c1ccccc1
ord-ceb4f120e63a48758363d44d34be9903_1,CC(=O)CCc1c(F)cccc1Cl
ord-ece2e1e9a3364b20bf9125b7d0fdcd98_0,COC(=O)c1ccc(C(=O)Nc2cc3c4c(c2)CCCC4(C)CCC3)nc1
ord-4016fd1ba5de403fb69957f71524fbd8_0,COc1ccc(Cc2nc(C(=O)O)co2)cc1
ord-1db2d793511a4e238ba57aec1e2439aa_2,N#Cc1cscc1Br
ord-613f70945e0b4d7c80ad3b30add6135d_0,CC(=O)ON1CC(C)CN(c2c(Cl)cc(C(F)(F)F)cc2Cl)S1(=O)=O
ord-0fea72cf80e64579b5834d6640cad64e_0,CC(C)(C)[S@@](=O)N[C@H](c1ccc(Br)cc1)c1ccc(F)cc1F
ord-fbd50c93916848f58b001992ba690a79_1,C=CCOc1ccc2c(c1)c(N=C=O)cn2C(N)=O
ord-bad094883048460d8aa6e74172d8c133_0,CC(C)(C)OC(=O)n1nc(Br)c2ccc(C(=O)O)cc21
ord-d42bab69efaa41999227b245788788c3_0,CC(C)(C)OC(=O)N1CCC[C@H]1CNc1cccc(OC(F)(F)F)c1
ord-328bf34156b14349806097335ac37e5c_0,COc1cn(-c2ccc(-n3cccn3)cc2F)nc(C(=O)C=CN(C)C)c1=O
ord-3c79c8c679bc4b2d813165866d68f6b8_0,CC1(C)OB(c2ccc(C(=O)NN)cc2)OC1(C)C
ord-069b84efa8eb4bb795b991e553f45ddd_0,COc1ccc(N=Nc2c(S(=O)(=O)OC(C)C)cc3cc(NC(=O)c4cc(OC)cc(OC)c4)ccc3c2O)cc1
ord-19c871d1ec5f49a3b2e5bf323111be6b_0,CC1(C)Cc2nc(N)sc2C(C)(C)C1
ord-55f09baa6bf643de9917b40eb30a8f8a_0,CCOC(=O)c1oc2cc(O)ccc2c(=O)c1C(N)=O
ord-284c0248d4a649c890a5ae785317f6c9_2,CCOC(=O)C[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(OC(C)=O)cc21
ord-02a4ea4cfd37419fbf0c840d2de1e13f_0,Cc1ccc(S(=O)(=O)NCCCCN(CCCCCCCN(CCCCNS(=O)(=O)c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)cc1
ord-4b95ce941ece4cc1adef8de645b56cf4_0,CC(C)(C)OC(=O)NCCCC(=O)NC1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nnnn3C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)C1=O
ord-9d8533324fac48149116dbc09b081d7e_2,COC(=O)CN(c1cccc(I)c1)S(=O)(=O)NC(=O)OCC[Si](C)(C)C
ord-9c5e4e69867546bea0dd2edbc323580f_1,CC(C)[C@H](C(=O)OC(C)(C)C)N(Cc1cccnc1)S(=O)(=O)c1ccc(Oc2ccc(Br)cc2)cc1
ord-6511e96f90124dc2871007e03a5f8c89_0,COC(=O)COc1ccc(-c2sc3cc(O)ccc3c2Cc2ccc(CN3CCCC3)c(OC)c2)cc1
ord-291a7fe23baa44b99aae73c8aa445416_0,O=C(OCc1ccccc1)c1c(CCCOC2=CCCCO2)ccc2ccccc12
ord-c73eab1bc9634952b30e9ea31bb57db9_1,Clc1ncnc2cc(OCCCN3CCOCC3)ccc12
ord-c3c380876c96467b80f1e7b637b96df6_1,Oc1ccn[nH]1
ord-4810d2772701441b87864a626c281b16_0,CC(C)(C)OC(=O)N1CCC(C(=O)c2cccs2)CC1
ord-2da4132c58754ec68a9b151ba4d85daf_0,ON=C(Cl)Cc1noc2ccccc12
ord-83b572da353a4c3f963fa8c4f8d9bb9e_0,CC(=O)O[C@@H]1C=C[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2C(=O)C[C@]2(C)[C@@H](C(C)=O)CC[C@@H]32)C1
ord-3b06104217764322b5bb29aebb5a013c_0,OCCN1CCN(c2cccc(Cl)c2)CC1
ord-bdf088d3f2e94ed282f39eb91d3101d4_0,CCCCCC(C)=CCC=C(C)CC#CCCCCCCCl
ord-0a2d0bc3b8024ce697a95559b557aadd_0,COc1ccc(CC(N)C(O)c2ccc(F)cc2)cc1
ord-dc0d470e0e374219a427e8aa74581e8f_0,CCc1nc(-c2ccc(Cl)cc2Cl)c(CC)nc1N[C@H]1c2ccccc2C[C@H]1OC
ord-baf6635511ad42069336fe544045dcd4_2,CCOP(=O)(O)CCNC(=O)OCc1ccccc1
ord-203094d34b1b423490aa42a826ce92ba_1,C=CCOc1ccc(-c2nc3ccccc3o2)cc1
ord-faec27fede314041979e1d1f9ac5c716_0,Cc1c(-c2ccccn2)nc2cc(F)ccc2c1N1CC(C)(C)c2ncc(B(O)O)cc21
ord-0be44e35d1214139b6b9b12cd86b53f8_2,Cc1ccc(C(=O)/N=C/N(C)C)cc1I
ord-80ab98acd119418d8e94d5b5d8e22f06_0,O=C(Cl)C1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21
ord-2df76852a88b4016b4c1ff9aed1d7e1f_0,COc1cc([N+](=O)[O-])cc2cc(C(=O)O)[nH]c12
ord-f67b6ffe61eb49da9dc5a03c92ca7121_0,COC(=O)c1ccc(Oc2ccc(Cl)cc2)c(Br)c1
ord-4bdc68c02fa64a32a867e3e1ce04f947_0,CS(=O)(=O)CCNC1=NC(=O)SC1
ord-22a47b03c3fc41e49dfdb1c7a96be54e_1,CSc1cc(-c2nc3ccccc3nc2Cl)nc(C)n1
ord-9d0237acf35c4c4d9f814c6f17de481b_0,CC(C)(C)OC(=O)n1cc(-c2ncc3c(n2)N2CCOCC2CN3)c2cccc(Cl)c21
ord-404e0d2310d84d1f9d11b3e6ed6366a2_0,C=CCN(C)CCCC#Cc1ccc2[nH]cc(C)c2c1
ord-ee27f33eecfb47179b04973baa1498cc_0,CC(C)(C)c1cccc(NC(=O)C2CCc3ccc(Oc4ccnc(N)c4)cc3C2)c1
ord-dc4490e1f3ed4f14abdcaaefed4ba3ef_0,Cc1cc(C(=O)O)ncc1C(c1cc(F)ccc1F)S(=O)(=O)c1cc(F)cc(F)c1
ord-37d75bfee46d4c1a98d1f24d579d5125_0,NC(=O)C1=CCCc2cc(Sc3ccccc3)cc(F)c21
ord-462e1d612740426695bbba0ca51eeabd_1,COc1ccc2c(c1)C(N)C(=O)N2c1ccc(F)cc1
ord-733691e9adda4b8bbb2935bdc0bd489a_1,CC(C)n1cc(ON(C=C=O)C(=O)Cl)cn1
ord-7f86410841d44d3eb0f4250b30d378d2_2,CC(=O)CC(=O)OCCCCCCO
ord-bb6900570abe4d3982615f3960a04c1e_0,CS(=O)(=O)O[C@@H]1C[C@@H](CN2CCNC2=O)N(C(=O)OCc2ccc([N+](=O)[O-])cc2)C1
ord-9e5b84e7364a46a68f92bfd58ab1eccf_0,O=C(O)Cc1ccc2c(c1)CC(CNS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2
ord-a8dc9521769a4893b7b68a2f31142c61_0,CCOC(=O)CCCc1ccc(C)c([N+](=O)[O-])c1C
ord-46aca065eab84388a9c1436e80c8af96_0,CCOP(=O)(OCC)C1=CSCC1P(=O)(OCC)OCC
ord-c577d53615314959a110599d4dea6944_0,OB(O)c1ccc2cc(-c3ccccc3)ccc2c1
ord-615b3c6456724a54bf64e87497ffc813_0,CC(=O)OCC(=O)Nc1cn2nc(Oc3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccc2n1
ord-25f7b23d63544c87a5d3c74263e2ea62_0,O=C(NC(=O)c1ccccn1)Oc1ccccc1
ord-5dc978c315564b148838fe336c2fca82_1,N#Cc1ccc(-c2cnc(OC3CCNCC3)nc2)cc1
ord-c567ab8ce674446b9f6e7a3dd768e837_1,[H]/N=C(/CCc1ccc(Cl)cc1)NO
ord-95605fcd82db48629768ceaf8e7ace36_0,CNC1Cc2ccc(C(=O)Cn3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)cc2C1
ord-d1ccdd6542894678bdcfad2f3a26d9c6_0,Nc1ccc2c(ccn2C2CCOCC2)c1
ord-5584666457e3416d965fd9f6853cce67_1,ClCC1=NCCc2c1[nH]c1ccccc21
ord-5e32ebc07eb0489c8598075a23b56b39_0,c1ccc(CN2CCN(c3ccc4[nH]ncc4c3)C(CC3CCOCC3)C2)cc1
ord-57259a00917f4bb99c8feb9900021345_0,CCOC(=O)c1cn(-c2ccc(-c3cccc(S(C)(=O)=O)c3)cc2)c(-c2ccccc2C(F)(F)F)n1
ord-271c2ecad343420183aced9bd1232c87_0,N[C@@H]1Cc2cccc3cccc1c23
ord-7248ab093d024e389828ac415bffdaa6_1,CC(C)(C)OC(=O)N1CCN(c2ccc(-c3cnc4[nH]cc(C(=O)C(C)(C)C)c4n3)cc2)CC1
ord-68bbb6700a3143a38ff02cdfbf9fffbe_1,CCC(CO)(CO)OCc1ccccc1F
ord-3004ec925ef341e4a5cb0109586259d1_0,COC(=O)c1ccc(NCc2cccc(Cl)c2)cn1
ord-72c5a7a36bf14cfaad1b5710eec20b9a_0,NCC(O)c1ccc(F)c(Cl)c1
ord-94049d0cfbac4ecfa15f7b021d74a536_0,COC(=O)C(C)(C)c1ccc(NC(=O)N(c2c3ccccc3nn2-c2ccc(Cl)cc2)C2CCCCC2)c(F)c1
ord-0c3e216eda0142af964a39b7d62b03a2_0,COC(=O)c1cccc(C(=O)N2CCC(CN(C(=O)OC(C)(C)C)[C@H](C)c3cccc4ccccc34)C(c3ccccc3)C2)c1
ord-729b0929dff74be88b39d7f98ff68d04_2,O=C1COC2(CCN(Cc3cc4nc(-c5cn(S(=O)(=O)c6ccccc6)c6ccccc56)nc(N5CCOCC5)c4s3)CC2)CN1
ord-29f0184b57e6421c8a279f675fbda5b3_0,CS(=O)(=O)c1nn(-c2ccccc2)c2nc(-c3ccc(-c4ccnc(Cl)n4)cc3)n(-c3ccc(Cl)cc3)c(=O)c12
ord-50d7d2251f384f3782c153630c24e19d_0,CCC[C@H](C/C=C/COCc1ccccc1)C(=O)N1C(=O)OC[C@@H]1Cc1ccccc1
ord-a89717dfccaa469a95e81ac505f8a385_0,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@@H](C#N)CC[C@@H]12
ord-f7c9655fc0fa4811b261a17b2bcbb196_0,ClCCCSCc1ccncc1
ord-b724d8e5192f49e8beb7f49d712dc421_0,N#Cc1c(Cl)nsc1-c1cccc(C(F)(F)F)c1
ord-bb7cdd7a81bc42739cd70c1e5b929e46_0,C/C=C/C=C/N=C=O
ord-cd69c805bdac43e59fba2454c716212b_0,CCn1c(=O)c(C#N)c(Cl)c2ccc(C)nc21
ord-6cdbee8f698f47e9aae7b7889996c683_0,O=C(O)Cc1cccc(-c2c(Br)oc3ccc(Cl)cc23)c1
ord-125072582be1472ea8a6998f08671c8f_0,N#CC1Cc2ccc(Nc3ccncc3[N+](=O)[O-])cc2C1
ord-b80e8206082545fab2d9f424dcad2d8e_0,CC(C)(C)OC(=O)N1CCN(C(=O)CCl)C(C(O)(c2ccccc2)c2ccccc2)C1
ord-d371a5b5f7364227bfd418b2f548320c_0,N[C@@H]1CC[C@@H](CCN2CCC(Oc3c(Cl)cc(F)cc3Cl)CC2)CC1
ord-56383ad67d6c4908b606579e5036ec34_0,CCOC(=O)CC(=O)CCCCF
ord-343cc43ad7154298a2385f96275c6425_1,CCCCOC(OCCCC)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC(=O)N1C(=O)OCc1ccccc1
ord-5cfef87baebc4395b5712709a9373e4f_0,CC(C)(C)OC(=O)N1CCC(Oc2nn(-c3ccccc3F)c3ccccc23)CC1
ord-6cffc33d1ed44f2fa9ce6f0d291d3e05_0,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(OC(=O)c3c(C)ncnc3C)cc2)CC1
ord-72461c549cb442ada7ef70f151a20d10_0,O=C(Nc1cccc2c(S(=O)(=O)O)cccc12)c1ccccc1
ord-bdabb9aeaddb40a894b367a279138235_0,C=C(CCC)C1NC(=O)CC(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)ccc12
ord-c807ab9c208a42258871b109a5e6c206_1,CCCCCc1ccc(-c2ccc(-c3cccc(F)c3F)cc2)cc1
ord-a449cae50f7141109cfa5228abcef57a_0,CCCCc1ccc(CNC(=O)OC(C)(C)C)c(=O)n1Cc1ccc(-c2ccccc2C#N)cc1
ord-b15bccf343244555962b461da273beb9_1,NNc1cc(-c2ccccc2)ccc1Br
ord-7cfaee9dc0ef4484b26b3f7f1cd5a6d2_1,CC(C)c1ccc(-n2cccc2S(=O)(=O)Cl)cc1
ord-b0477cdb665e44c5bcb83e40fb36b959_0,COC(=O)c1cc(I)cc(C=O)c1
ord-0433ea6ce8fd487b8a4d8f1d28cb7e17_0,Cc1nnc(-c2ccc(Br)cc2C)o1
ord-3822291380ff4127aecad5f09c26e236_0,COC=C(C)c1cccnn1
ord-9c8307d578444f1cbb06cb969d02dd79_0,CC1(C)CCC(C)(C)c2cc(-c3cc(-c4ccc(C#N)cc4)on3)ccc21
ord-12890794ed8944b0b64774f78853c40f_0,COC(=O)CCC[C@H]1CC[C@@H]2[C@@H](CO)[C@H](OC3CCCCO3)C[C@@H]2S1
ord-bc2b47419b6642e6a62b233b6164f2c0_0,COC(=O)c1nsc2cc(N3C4CCC3CC(OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)ccc12
ord-81126a5beb404743b6809da65f332baf_0,Cc1c(C(=O)Nc2ccc(Br)nc2)cnn1-c1ccc(C(F)(F)F)cn1
ord-97437364c72e4918b7c7bd3e263b2d98_0,CCOC(=O)/C=C/c1csc(-c2cnn(C(C)(C)C)c2-c2ccc(OC)cc2)n1
ord-307bbab4006a4be68305cc0e9ab13759_0,C[C@H](Nc1cc(C(=O)OC(C)(C)C)nc(-c2ccc(Oc3ccc(F)cc3)cc2)n1)C(N)=O
ord-f25ab87a3afb46f4bbab3388bbe8b766_0,CC(C)n1cc(C(=O)c2cncc(Br)c2)c2cnccc21
ord-74d3f3c1936143de8d69c2c5949987d1_0,CC(C)(C)OC(=O)CNC(N)=S
ord-3c53afc2278a4470934a9747cd049c23_1,CC(=O)c1ccc(C#N)s1
ord-a6ca8d569b3844aeae4404ecb29e9190_0,CC(C)(C)OC(=O)NCC(=O)CCC(=O)OCCCC(=O)O
ord-c2509b3fca4a4b888d391a0e8a128b32_6,CCOC(=O)c1cc2n(n1)CCN(Cc1ccccc1)C2=O
ord-c53770f542cc4830a83d9b53dd8c0f96_0,O=C(Oc1ccc([N+](=O)[O-])cc1)O[C@@H](Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
ord-c19d6b86741e4264a40856f2feb1ae33_3,CS(=O)CCCO[Si](C)(C)C(C)(C)C
ord-588573003c174322aa44dab310dfd3c5_2,COC(=O)c1c(NS(=O)(=O)c2ccc(F)cc2Br)ccc2c1OCc1occ(F)c1-2
ord-d54ee377ad5745cebbde1dff11f83396_0,Cc1ccc(C(=O)C=[N+]=[N-])c(Br)c1
ord-fc96115cc64c43949f54d14d9d9bf411_0,CC#CCOc1ccc(C[C@H](NC(=O)[C@@H](/C=C/CCCCCCC(=O)CCCCCCC)[C@@](O)(CC(=O)O)C(=O)O)C(=O)OC)cc1
ord-b3ca704589bc463f87fa7c77d7e5fcbd_0,COCOc1nc2c(c(CBr)nn2C)c2ccc(F)cc12
ord-23b3204104d74d3296d53d262f0c8187_0,CC1(C(=O)O)CC1C(=O)Nc1ccc(Cl)cn1
ord-d491ba9104c64357b1bf083aa7de18f9_0,O=C(O)C1CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F
ord-2045dab18e114bea8b0f18ec60021110_0,CS(=O)(=O)c1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CC#N)ccn23)n1
ord-d6776d5688fa4033885ddbf3bbcbd3c2_0,COc1cc(C(C)C)ccc1C1COc2c(C)c(C)c(NCc3ccccc3)c(C)c21
ord-c8e7cb25be944baf86677b3c5e4b9408_0,COc1cc(C(=O)C(C)=NO)c(OC)c2ccccc12
ord-2a5c448614724de781c0c90100dd80fc_3,CCOC(=O)c1cn(-c2ccnc3ccccc23)c(C)c1C
ord-46777eff6d484156ae59531c7f0e2f50_0,CCOC(OCC)c1ccc(CN(Cc2nccn2COCC[Si](C)(C)C)C(=O)c2ncc[nH]2)cc1
ord-d1bd2881ad714066b1b1a0e41f5781c4_0,Cc1nn(-c2ccccc2)c(N)c1C(N)=O
ord-6345da581d924b87852405b01282b915_0,CC(C)c1noc(N2CCCCC2=O)n1
ord-f267c5b6862a4c7d8241a8196ef2163a_2,C1C[C@@H]2COCCC23O[C@H]3C1
ord-3b6a4ce65e7d4f6a98f789fea6faa1a9_0,COc1ccc(Cn2c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c3n(-c3cccc(NC(C)=O)c3)c2=O)cc1
ord-348b4b1b2602401fa4931da87b982024_0,CC(C)(C)OC(=O)c1ccc2c(cnn2C(=O)OC(C)(C)C)c1Nc1ccc(I)cc1F
ord-674122e82468406fadf59ce85b1e8160_0,CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3ncc4c5ccnc(C#N)c5n(C5CCCC5)c4n3)nc2)CC1
ord-9a3c27eb2942465da3e26df40c02d260_0,O=C(Cl)c1ccc(C2CCN(C(=O)C(F)(F)F)CC2)cc1
ord-73bebd73d701410bbd19504ff3881df2_0,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)CS(C)(=O)=O
ord-fe4f9f2bcc9445378b79de641f92f284_0,Cc1c(CNCc2ccccc2)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12
ord-bbe4907e74754072b07c3a6e0a082941_0,CCOC(=O)c1c(O)c2cc(Cl)ccc2c(=O)n1C
ord-c29c342393304d04bbb5e4e73c487406_1,Cc1ccc(COc2ccc(C3=C(c4ccc(C#N)cc4)OC(C)(C)C3=O)cc2)nc1
ord-75ae5d5d1f0c4c4186c35236c1d7e7f6_1,CC1(N2CCC(=O)CC2)CCOCC1
ord-5ddfbb4700c54a49974f5d37cf75d967_0,Cc1ncn(-c2ccc([N+](=O)[O-])cc2C#N)n1
ord-ff4b1e3c98ab46229cb97f6d16b9d0c9_0,CC(=O)CCC(C)(C)O
ord-fdb8292350cd48feb5a1eecedefc6c58_1,CC(C)(C)OC(=O)N1CCc2nc(Cc3ccccc3)nc(O)c2C1
ord-82c1288e14cc43db84205d03d73e97f7_0,COC(=O)c1cnc(OC(C)C(F)(F)F)c(C#N)c1
ord-c89da0064c3146b98df9c86f281e7180_0,Nc1cccc2nn(CCN3CCCC3)cc12
ord-6ee9866635f94d1c8a021d7874a680c2_0,O=c1c([N+](=O)[O-])c(-c2ccncc2)nc2n1CCCN2
ord-734317f82c9c46e58ffe5de57018d834_1,O=C(c1cccc([N+](=O)[O-])c1)C1CCNCC1
ord-9cfe3a9d89924c158d21700b49d2719e_0,CC(=O)c1cc(Br)cc(C(C)(C)C)c1O
ord-a962e7fd7f2347b595d8033b7cbdc197_1,CCn1cnc2c(-c3ccc(F)cc3)cnnc21
ord-d8bbdbf1a7ad4acf99e30867af85b6fe_2,Nc1cc(F)c(F)c(C(=O)O)c1
ord-8ff50747d5f343138d9896bacff4fb80_0,COCC[C@H]1CC(=O)N(c2ccc3c(n2)NC(=O)CO3)C1
ord-046ae033cb81457bb8a1c88696cfed48_0,COc1cc2ncn(Cc3ccc4nc(S(C)=O)oc4c3)c2cc1OC
ord-ab953f4c349a45be9175f34c88a1abb1_1,COc1ccc([C@H](C)[NH3+])cc1Cl
ord-1c7ec7cf08fb457aaba766bb73efb95a_0,COc1ccc2[nH]c(=O)c3sccc3c2c1-c1ccc(CCC#N)cc1
ord-e53d028bc8424f83b337adfb4fb8f5c7_1,CC1(C)OB(c2ccc(S(=O)(=O)NCCO)cc2)OC1(C)C
ord-948f19bd72344d9289fb7870ac01f671_0,C[C@@H](C(=O)N1C(=O)OC[C@H]1Cc1ccccc1)c1ccc(Br)cc1F
ord-1ff5beeb32af417983bf00573277e3b4_0,CCOC(=O)C1CC(N(Cc2ccccc2)Cc2ccccc2)CC1CC
ord-896e6f98c9e24b61b6f61bdf6c0a046b_0,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)OCc1ccccc1)C(=O)OC(C)(C)C
ord-57030804e0d94358b6b9c527ea808870_0,Nc1cnc(S)s1
